"Queen's Gambit Declined, Orthodox Defense, Classical Variation",,266,D68,1/31/17,2275,2303,12.00%,53.00%,35.00%,1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Be7 5.e3 O-O 6.Nf3 Nbd7 7.Rc1 c6 8.Bd3 dxc4 9.Bxc4 Nd5 10.Bxe7 Qxe7 11.O-O Nxc3 12.Rxc3 e5
"Queen's Gambit Declined, Orthodox Defense, Classical Variation",,189,D68,1/8/17,2487,2397,49.20%,38.60%,12.20%,1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Be7 5.e3 O-O 6.Nf3 Nbd7 7.Rc1 c6 8.Bd3 dxc4 9.Bxc4 Nd5 10.Bxe7 Qxe7 11.O-O Nxc3 12.Rxc3 e5 13.Qc2
"Queen's Gambit Declined, Orthodox Defense, Classical Variation",,214,D69,1/25/17,2349,2306,23.80%,66.40%,9.80%,1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Be7 5.e3 O-O 6.Nf3 Nbd7 7.Rc1 c6 8.Bd3 dxc4 9.Bxc4 Nd5 10.Bxe7 Qxe7 11.O-O Nxc3 12.Rxc3 e5 13.dxe5 Nxe5 14.Nxe5
"Queen's Gambit Declined, Orthodox Defense, Fianchetto Variation",,217,D66,1/6/17,2081,2123,18.90%,30.90%,50.20%,1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Be7 5.e3 O-O 6.Nf3 Nbd7 7.Rc1 c6 8.Bd3 dxc4 9.Bxc4 b5
"Queen's Gambit Declined, Orthodox Defense, General",,1072,D60,4/15/17,2138,2163,21.00%,42.70%,36.30%,1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Be7 5.e3 O-O 6.Nf3 Nbd7
"Queen's Gambit Declined, Orthodox Defense, Hennegerger Variation",,861,D63,4/22/17,2332,2350,22.90%,41.70%,35.40%,1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Be7 5.e3 O-O 6.Nf3 Nbd7 7.Rc1 a6
"Queen's Gambit Declined, Orthodox Defense, Main Line",,1489,D63,4/2/17,2174,2233,17.00%,35.50%,47.50%,1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Be7 5.e3 O-O 6.Nf3 Nbd7 7.Rc1 c6
"Queen's Gambit Declined, Orthodox Defense, Main Line",,746,D63,3/12/17,2399,2342,43.20%,39.30%,17.60%,1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Be7 5.e3 O-O 6.Nf3 Nbd7 7.Rc1
"Queen's Gambit Declined, Orthodox Defense, Main Line",,273,D67,11/2/16,2330,2296,38.50%,45.00%,16.50%,1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Be7 5.e3 O-O 6.Nf3 Nbd7 7.Rc1 c6 8.Bd3 dxc4 9.Bxc4 Nd5 10.Bxe7 Qxe7 11.O-O
"Queen's Gambit Declined, Orthodox Defense, Pillsbury Variation",,150,D63,12/19/16,2338,2275,57.30%,22.00%,20.70%,1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Be7 5.e3 O-O 6.Nf3 Nbd7 7.Rc1 b6 8.cxd5 exd5 9.Bd3
"Queen's Gambit Declined, Orthodox Defense, Rubinstein Variation",,1618,D61,4/22/17,2373,2323,49.00%,32.30%,18.70%,1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Be7 5.e3 O-O 6.Nf3 Nbd7 7.Qc2
"Queen's Gambit Declined, Orthodox Defense, Rubinstein Variation, Flohr Line",,329,D62,3/24/17,2471,2443,30.10%,56.20%,13.70%,1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Be7 5.e3 O-O 6.Nf3 Nbd7 7.Qc2 c5 8.cxd5
"Queen's Gambit Declined, Pseudo-Tarrasch Variation",,220,D50,1/25/17,2334,2346,38.60%,33.60%,27.70%,1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 c5 5.cxd5
"Queen's Gambit Declined, Queen's Knight Variation",,2764,D31,4/16/17,2289,2236,45.90%,28.10%,26.00%,1.d4 d5 2.c4 e6 3.Nc3
"Queen's Gambit Declined, Ragozin Defense",,3444,D38,4/23/17,2324,2359,24.70%,40.60%,34.60%,1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Nf3 Bb4
"Queen's Gambit Declined, Ragozin Defense, Alekhine Variation",,1077,D38,4/17/17,2450,2421,37.60%,37.90%,24.50%,1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Nf3 Bb4 5.Qa4+
"Queen's Gambit Declined, Ragozin Defense, Vienna Variation",,528,D39,4/21/17,2415,2429,33.90%,33.50%,32.60%,1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Nf3 Bb4 5.Bg5 dxc4
"Queen's Gambit Declined, Semi-Tarrasch Defense",,1160,D40,4/24/17,2246,2290,19.60%,40.30%,40.10%,1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Nf3 c5
"Queen's Gambit Declined, Semi-Tarrasch Defense, Exchange Variation",,1369,D41,4/22/17,2475,2411,36.40%,47.30%,16.30%,1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Nf3 c5 5.cxd5 Nxd5 6.e4
"Queen's Gambit Declined, Semi-Tarrasch Defense, Main Line",,618,D42,2/26/17,2509,2461,36.90%,47.60%,15.50%,1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Nf3 c5 5.cxd5 Nxd5 6.e3 Nc6 7.Bd3
"Queen's Gambit Declined, Semi-Tarrasch Defense, Pillsbury Variation",,218,D40,3/12/17,2051,2023,41.30%,26.10%,32.60%,1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Nf3 c5 5.Bg5
"Queen's Gambit Declined, Semi-Tarrasch Defense, Pillsbury Variation",,538,D41,4/16/17,2493,2437,39.20%,42.20%,18.60%,1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Nf3 c5 5.cxd5 Nxd5 6.e3
"Queen's Gambit Declined, Tarrasch Defense, Pseudo-Tarrasch",,1455,D30,4/15/17,2214,2236,23.00%,30.30%,46.70%,1.d4 d5 2.c4 e6 3.Nf3 c5
"Queen's Gambit Declined, Tarrasch Defense, Pseudo-Tarrasch, Bishop Attack",,239,D30,12/26/16,2492,2419,49.80%,41.40%,8.80%,1.d4 d5 2.c4 e6 3.Nf3 c5 4.cxd5 exd5 5.Bg5
"Queen's Gambit Declined, Tartakower Defense, General",,4894,D58,4/22/17,2337,2365,18.90%,49.40%,31.70%,1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Be7 5.e3 O-O 6.Nf3 h6 7.Bh4 b6
"Queen's Gambit Declined, Tartakower Defense, Makogonov Exchange Variation",,1212,D59,4/11/17,2287,2296,26.10%,50.90%,23.00%,1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Be7 5.e3 O-O 6.Nf3 h6 7.Bh4 b6 8.cxd5 Nxd5
"Queen's Gambit Declined, Tartakower Variation, Exchange Variation",,427,D57,4/1/17,2118,2177,26.90%,32.10%,41.00%,1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Be7 5.e3 O-O 6.Nf3 h6 7.Bh4 b6 8.cxd5 exd5
"Queen's Gambit Declined, Three Knights Variation, General",,6597,D37,4/24/17,2288,2253,42.00%,36.10%,21.90%,1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Nf3
"Queen's Gambit Declined, Traditional Variation",,2159,D30,4/20/17,2256,2217,42.70%,32.20%,25.10%,1.d4 d5 2.c4 e6 3.Nf3 Nf6 4.Bg5
"Queen's Gambit Declined, Vienna Variation",,2096,D44,4/23/17,2394,2429,22.30%,43.70%,34.00%,1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Nf3 dxc4
"Queen's Gambit Declined, Vienna Variation",,380,D30,4/6/17,2334,2345,30.30%,35.30%,34.50%,1.d4 d5 2.c4 e6 3.Nf3 Nf6 4.Bg5 Bb4+
"Queen's Gambit Declined, Vienna Variation, Quiet Variation",,1666,D44,4/15/17,2376,2365,24.50%,47.40%,28.10%,1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Nf3 dxc4 5.e3
"Queen's Gambit Declined, Westphalian Variation",,574,D51,3/13/17,2344,2360,37.60%,31.70%,30.70%,1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Nbd7 5.e3 Bb4 6.Nf3 c5
"Queen's Gambit Refused, Albin Countergambit",,642,D08,3/7/17,2044,2073,36.00%,21.80%,42.20%,1.d4 d5 2.c4 e5
"Queen's Gambit Refused, Albin Countergambit, Fianchetto Variation",,589,D09,4/15/17,2239,2208,41.30%,28.40%,30.40%,1.d4 d5 2.c4 e5 3.dxe5 d4 4.Nf3 Nc6 5.g3
"Queen's Gambit Refused, Albin Countergambit, Fianchetto Variation, Be6 Line",,320,D09,1/20/17,2140,2194,28.10%,18.10%,53.80%,1.d4 d5 2.c4 e5 3.dxe5 d4 4.Nf3 Nc6 5.g3 Be6
"Queen's Gambit Refused, Albin Countergambit, Fianchetto Variation, Bg4 Line",,314,D09,2/27/17,2125,2147,33.10%,13.10%,53.80%,1.d4 d5 2.c4 e5 3.dxe5 d4 4.Nf3 Nc6 5.g3 Bg4
"Queen's Gambit Refused, Albin Countergambit, Modern Line",,313,D08,2/18/17,2344,2283,52.10%,20.10%,27.80%,1.d4 d5 2.c4 e5 3.dxe5 d4 4.Nf3 Nc6 5.Nbd2
"Queen's Gambit Refused, Albin Countergambit, Normal Line",,971,D08,4/13/17,2147,2131,44.40%,21.70%,33.90%,1.d4 d5 2.c4 e5 3.dxe5 d4 4.Nf3
"Queen's Gambit Refused, Austrian Defense",,195,D06,4/23/17,2124,2190,20.50%,31.80%,47.70%,1.d4 d5 2.c4 c5
"Queen's Gambit Refused, Baltic Defense",,1086,D02,4/19/17,2150,2184,25.90%,27.70%,46.40%,1.d4 d5 2.c4 Bf5
"Queen's Gambit Refused, Baltic Defense, Argentinian Gambit",,158,D31,3/26/17,2143,2259,9.50%,38.00%,52.50%,1.d4 d5 2.c4 Bf5 3.cxd5 Bxb1 4.Qa4+ c6 5.dxc6 Nxc6
"Queen's Gambit Refused, Baltic Defense, Pseudo-Chigorin",,347,D02,4/11/17,2226,2246,32.00%,29.70%,38.30%,1.d4 d5 2.c4 Bf5 3.Nc3 e6 4.Nf3 Nc6
"Queen's Gambit Refused, Baltic Defense, Pseudo-Slav",,1072,D02,3/26/17,2162,2202,23.50%,32.40%,44.10%,1.d4 d5 2.c4 Bf5 3.Nc3 e6 4.Nf3 c6
"Queen's Gambit Refused, Baltic Defense, Queen Attack",,105,D02,9/14/16,2297,2237,50.50%,25.70%,23.80%,1.d4 d5 2.c4 Bf5 3.Qb3
"Queen's Gambit Refused, Chigorin Defense",,1469,D07,4/12/17,2139,2184,29.10%,24.80%,46.10%,1.d4 d5 2.c4 Nc6
"Queen's Gambit Refused, Chigorin Defense, Exchange Variation",,848,D07,3/8/17,2201,2247,28.20%,28.10%,43.80%,1.d4 d5 2.c4 Nc6 3.cxd5 Qxd5
"Queen's Gambit Refused, Chigorin Defense, Exchange Variation, Costa's Line",,306,D07,10/5/16,2372,2329,37.60%,42.20%,20.30%,1.d4 d5 2.c4 Nc6 3.cxd5 Qxd5 4.e3 e5 5.Nc3 Bb4 6.Bd2 Bxc3 7.Bxc3 exd4 8.Ne2
"Queen's Gambit Refused, Chigorin Defense, Janowski Variation",,199,D07,3/21/17,2360,2221,69.80%,14.10%,16.10%,1.d4 d5 2.c4 Nc6 3.Nc3 dxc4 4.Nf3
"Queen's Gambit Refused, Chigorin Defense, Lazard Gambit",,299,D06,2/19/17,2181,2209,28.80%,24.10%,47.20%,1.d4 d5 2.c4 Nc6 3.Nf3 e5
"Queen's Gambit Refused, Chigorin Defense, Main Line",,2574,D07,4/15/17,2206,2245,28.90%,27.70%,43.40%,1.d4 d5 2.c4 Nc6 3.Nf3 Bg4
"Queen's Gambit Refused, Chigorin Defense, Modern Gambit",,680,D06,4/16/17,2233,2281,24.00%,29.10%,46.90%,1.d4 d5 2.c4 Nc6 3.Nc3 Nf6 4.Nf3 dxc4
"Queen's Gambit Refused, Chigorin Defense, Tartakower Gambit",,176,D06,3/8/17,2187,2250,25.60%,20.40%,54.00%,1.d4 d5 2.c4 Nc6 3.Nc3 e5
"Queen's Gambit Refused, Marshall Defense",,1910,D06,4/23/17,1774,1808,15.00%,15.10%,69.90%,1.d4 d5 2.c4 Nf6
"Queen's Indian Defense, Anti-Queen's Indian System",,801,E17,4/15/17,2405,2360,42.00%,37.10%,21.00%,1.d4 Nf6 2.c4 e6 3.Nf3 b6 4.g3 Bb7 5.Bg2 Be7 6.Nc3
"Queen's Indian Defense, Capablanca Variation",,1744,E16,4/23/17,2262,2287,21.90%,38.50%,39.60%,1.d4 Nf6 2.c4 e6 3.Nf3 b6 4.g3 Bb7 5.Bg2 Bb4+
"Queen's Indian Defense, Classical Variation",,978,E17,4/23/17,2331,2295,43.80%,34.00%,22.20%,1.d4 Nf6 2.c4 e6 3.Nf3 b6 4.g3 Bb7 5.Bg2 Be7 6.O-O
"Queen's Indian Defense, Classical Variation, Polugayevsky Gambit",,740,E17,3/18/17,2415,2354,47.80%,32.40%,19.70%,1.d4 Nf6 2.c4 e6 3.Nf3 b6 4.g3 Bb7 5.Bg2 Be7 6.O-O O-O 7.d5 exd5 8.Nh4
"Queen's Indian Defense, Classical Variation, Tiviakov Defense",,391,E17,3/26/17,2376,2427,31.20%,42.20%,26.60%,1.d4 Nf6 2.c4 e6 3.Nf3 b6 4.g3 Bb7 5.Bg2 Be7 6.O-O O-O 7.Nc3 Na6
"Queen's Indian Defense, Classical Variation, Traditional Variation",,3624,E17,4/16/17,2376,2347,29.90%,50.30%,19.80%,1.d4 Nf6 2.c4 e6 3.Nf3 b6 4.g3 Bb7 5.Bg2 Be7 6.O-O O-O 7.Nc3
"Queen's Indian Defense, Classical Variation, Traditional Variation, Main Line",,2144,E19,4/17/17,2390,2358,27.00%,52.30%,20.70%,1.d4 Nf6 2.c4 e6 3.Nf3 b6 4.g3 Bb7 5.Bg2 Be7 6.O-O O-O 7.Nc3 Ne4 8.Qc2 Nxc3 9.Qxc3
"Queen's Indian Defense, Classical Variation, Traditional Variation, Nimowitsch Line",,1755,E18,4/22/17,2131,2172,21.60%,32.10%,46.30%,1.d4 Nf6 2.c4 e6 3.Nf3 b6 4.g3 Bb7 5.Bg2 Be7 6.O-O O-O 7.Nc3 d5
"Queen's Indian Defense, Euwe Variation",,304,E17,4/19/17,2407,2338,40.50%,38.80%,20.70%,1.d4 Nf6 2.c4 e6 3.Nf3 b6 4.g3 Bb7 5.Bg2 Be7 6.O-O O-O 7.b3
"Queen's Indian Defense, Fianchetto Traditional",,686,E15,4/19/17,2172,2216,24.20%,32.50%,43.30%,1.d4 Nf6 2.c4 e6 3.Nf3 b6 4.g3 Bb7
"Queen's Indian Defense, Fianchetto Variation, Check Variation",,177,E15,2/11/17,2366,2368,25.40%,41.80%,32.80%,1.d4 Nf6 2.c4 e6 3.Nf3 b6 4.g3 Ba6 5.b3 Bb4+
"Queen's Indian Defense, Fianchetto Variation, Check Variation, Intermezzo Line",,4200,E15,4/24/17,2396,2424,23.50%,48.50%,28.00%,1.d4 Nf6 2.c4 e6 3.Nf3 b6 4.g3 Ba6 5.b3 Bb4+ 6.Bd2 Be7
"Queen's Indian Defense, Fianchetto Variation, General",,1459,E15,4/21/17,2461,2417,29.10%,48.90%,22.10%,1.d4 Nf6 2.c4 e6 3.Nf3 b6 4.g3
"Queen's Indian Defense, Fianchetto Variation, Kramnik Variation",,1053,E17,4/18/17,2518,2471,46.30%,38.90%,14.80%,1.d4 Nf6 2.c4 e6 3.Nf3 b6 4.g3 Bb7 5.Bg2 Be7 6.O-O O-O 7.Re1
"Queen's Indian Defense, Fianchetto Variation, Nimzowitsch Variation",,3834,E15,4/17/17,2344,2383,28.70%,36.80%,34.60%,1.d4 Nf6 2.c4 e6 3.Nf3 b6 4.g3 Ba6
"Queen's Indian Defense, Fianchetto Variation, Nimzowitsch Variation, Nimzowitsch Attack",,2166,E15,4/24/17,2422,2387,30.20%,43.10%,26.60%,1.d4 Nf6 2.c4 e6 3.Nf3 b6 4.g3 Ba6 5.Qa4
"Queen's Indian Defense, Fianchetto Variation, Nimzowitsch Variation, Quiet Line",,2755,E15,4/17/17,2440,2404,28.70%,42.80%,28.50%,1.d4 Nf6 2.c4 e6 3.Nf3 b6 4.g3 Ba6 5.b3
"Queen's Indian Defense, Fianchetto Variation, Nimzowitsch Variation, Timman's Line",,673,E15,4/16/17,2515,2492,33.70%,43.20%,23.00%,1.d4 Nf6 2.c4 e6 3.Nf3 b6 4.g3 Ba6 5.Qb3
"Queen's Indian Defense, Fianchetto Variation, Rubinstein Variation",,430,E16,3/21/17,2360,2341,44.90%,28.80%,26.30%,1.d4 Nf6 2.c4 e6 3.Nf3 b6 4.g3 Bb7 5.Bg2 c5 6.d5 exd5 7.Nh4
"Queen's Indian Defense, Fianchetto Variation, Saemisch Variation",,586,E15,4/2/17,2186,2225,27.60%,35.10%,37.20%,1.d4 Nf6 2.c4 e6 3.Nf3 b6 4.g3 Bb7 5.Bg2 c5
"Queen's Indian Defense, General",,772,E12,4/14/17,2166,2170,43.50%,28.20%,28.20%,1.d4 Nf6 2.c4 e6 3.Nf3 b6
"Queen's Indian Defense, Kasparov Variation",,2419,E12,4/12/17,2290,2269,33.00%,35.60%,31.40%,1.d4 Nf6 2.c4 e6 3.Nf3 b6 4.Nc3
"Queen's Indian Defense, Kasparov Variation, Botvinnik Attack",,124,E12,3/2/16,2450,2479,37.10%,35.50%,27.40%,1.d4 Nf6 2.c4 e6 3.Nf3 b6 4.Nc3 Bb7 5.Bg5 h6 6.Bh4 g5 7.Bg3 Nh5
"Queen's Indian Defense, Kasparov Variation, General",,677,E13,3/29/17,2325,2352,30.90%,32.20%,36.90%,1.d4 Nf6 2.c4 e6 3.Nf3 b6 4.Nc3 Bb7 5.Bg5 h6 6.Bh4 Bb4
"Queen's Indian Defense, Kasparov-Petrosian Variation",,215,E17,3/6/17,2263,2197,59.50%,19.10%,21.40%,1.d4 Nf6 2.c4 e6 3.Nf3 b6 4.Nc3 Bb7 5.a3
"Queen's Indian Defense, Kasparov-Petrosian Variation, Andersson Variation",,521,E12,4/7/17,2319,2358,21.70%,42.00%,36.30%,1.d4 Nf6 2.c4 e6 3.Nf3 b6 4.Nc3 Bb7 5.a3 Ne4
"Queen's Indian Defense, Kasparov-Petrosian Variation, Classical Variation",,1299,E12,4/13/17,2300,2370,18.80%,39.00%,42.30%,1.d4 Nf6 2.c4 e6 3.Nf3 b6 4.Nc3 Bb7 5.a3 d5 6.cxd5 exd5
"Queen's Indian Defense, Kasparov-Petrosian Variation, Hedgehog Variation",,657,E17,4/16/17,2417,2456,31.80%,36.50%,31.70%,1.d4 Nf6 2.c4 e6 3.Nf3 b6 4.Nc3 Bb7 5.a3 g6
"Queen's Indian Defense, Kasparov-Petrosian Variation, Kasparov Attack",,1506,E12,4/21/17,2453,2408,36.50%,40.40%,23.10%,1.d4 Nf6 2.c4 e6 3.Nf3 b6 4.Nc3 Bb7 5.a3 d5 6.cxd5 Nxd5 7.Qc2
"Queen's Indian Defense, Kasparov-Petrosian Variation, Main Line",,1962,E12,4/23/17,2365,2392,22.60%,44.80%,32.70%,1.d4 Nf6 2.c4 e6 3.Nf3 b6 4.Nc3 Bb7 5.a3 d5
"Queen's Indian Defense, Kasparov-Petrosian Variation, Marco Defense",,1081,E12,4/10/17,2089,2135,21.90%,24.50%,53.60%,1.d4 Nf6 2.c4 e6 3.Nf3 b6 4.Nc3 Bb7 5.a3 Be7
"Queen's Indian Defense, Kasparov-Petrosian Variation, Petrosian Attack",,1014,E12,4/16/17,2474,2442,36.20%,40.80%,23.00%,1.d4 Nf6 2.c4 e6 3.Nf3 b6 4.Nc3 Bb7 5.a3 d5 6.cxd5 Nxd5 7.e3
"Queen's Indian Defense, Kasparov-Petrosian Variation, Romanishin Attack",,351,E12,3/24/17,2502,2472,35.60%,41.90%,22.50%,1.d4 Nf6 2.c4 e6 3.Nf3 b6 4.Nc3 Bb7 5.a3 d5 6.cxd5 Nxd5 7.Bd2
"Queen's Indian Defense, Miles Variation",,766,E12,4/21/17,2396,2345,38.90%,34.60%,26.50%,1.d4 Nf6 2.c4 e6 3.Nf3 b6 4.Bf4
"Queen's Indian Defense, Opocensky Variation",,974,E17,4/9/17,2530,2479,41.50%,42.70%,15.80%,1.d4 Nf6 2.c4 e6 3.Nf3 b6 4.g3 Bb7 5.Bg2 Be7 6.Nc3 Ne4 7.Bd2
"Queen's Indian Defense, Petrosian Variation",,2461,E12,4/22/17,2396,2357,36.60%,34.40%,29.00%,1.d4 Nf6 2.c4 e6 3.Nf3 b6 4.a3
"Queen's Indian Defense, Petrosian Variation, Farago Defense",,1482,E11,4/23/17,2394,2430,29.30%,38.50%,32.20%,1.d4 Nf6 2.c4 e6 3.Nf3 b6 4.a3 Ba6 5.Qc2 Bb7
"Queen's Indian Defense, Riumin Variation",,759,E16,3/28/17,2272,2318,24.90%,35.70%,39.40%,1.d4 Nf6 2.c4 e6 3.Nf3 b6 4.g3 Bb7 5.Bg2 Bb4+ 6.Bd2 Be7
"Queen's Indian Defense, Spassky System",,3795,E14,4/23/17,2361,2338,32.30%,38.30%,29.40%,1.d4 Nf6 2.c4 e6 3.Nf3 b6 4.e3
"Queen's Indian Defense, Yates Variation",,860,E16,4/3/17,2336,2398,23.30%,43.50%,33.30%,1.d4 Nf6 2.c4 e6 3.Nf3 b6 4.g3 Bb7 5.Bg2 Bb4+ 6.Bd2 a5
"Rat Defense, Accelerated Gurgenidze",,1083,B07,4/15/17,2270,2318,33.90%,31.40%,34.70%,1.e4 g6 2.d4 d6 3.Nc3 c6
"Rat Defense, Antal Defense",,579,B07,4/22/17,2047,2093,29.00%,21.10%,49.90%,1.e4 d6 2.d4 Nd7
"Rat Defense, English Rat",,4956,A41,4/21/17,2297,2313,40.40%,32.40%,27.20%,1.d4 d6 2.c4 e5
"Rat Defense, Harmonist",,763,B07,4/17/17,2178,2145,42.10%,24.00%,33.90%,1.e4 d6 2.f4
"Rat Defense, See also, Modern Defense (for lines with ...g6)",,7319,A41,4/22/17,2249,2284,32.80%,30.10%,37.10%,1.d4 d6
"Rat Defense, Small Center Defense",,357,C00,3/2/17,1741,1827,18.80%,11.80%,69.50%,1.e4 d6 2.d4 e6
"Reti Opening, Advance Variation",,2710,A09,4/22/17,2332,2345,34.70%,31.60%,33.70%,1.Nf3 d5 2.c4 d4
"Reti Opening, Advance Variation, Michel Gambit",,109,A09,3/5/17,2338,2344,41.30%,21.10%,37.60%,1.Nf3 d5 2.c4 d4 3.b4 c5
"Reti Opening, Anglo-Slav Variation, Bled Variation",,228,A12,4/2/17,2217,2252,18.90%,33.30%,47.80%,1.Nf3 d5 2.c4 c6 3.b3 Nf6 4.Bb2 g6
"Reti Opening, Anglo-Slav Variation, Bogoljubow Variation II",,582,A12,4/8/17,2329,2333,32.60%,37.50%,29.90%,1.Nf3 d5 2.c4 c6 3.b3 Bg4
"Reti Opening, Anglo-Slav Variation, Bogoljubow Variation III",,626,A12,4/4/17,2228,2219,39.50%,28.30%,32.30%,1.Nf3 d5 2.c4 c6 3.b3
"Reti Opening, Anglo-Slav Variation, Bogoljubow Variation",,198,A12,1/24/17,2278,2258,48.50%,29.30%,22.20%,1.Nf3 d5 2.c4 c6 3.b3 Nf6 4.Bb2
"Reti Opening, Anglo-Slav Variation, Bogoljubow Variation, Stonewall Line",,757,A12,4/20/17,2277,2271,49.70%,30.10%,20.20%,1.Nf3 d5 2.c4 c6 3.b3 Nf6 4.Bb2 e6 5.g3 Be7 6.Bg2 O-O 7.O-O
"Reti Opening, Anglo-Slav Variation, Capablanca Variation",,417,A12,1/27/17,2316,2300,28.10%,42.50%,29.50%,1.Nf3 d5 2.c4 c6 3.b3 Nf6 4.Bb2 Bg4
"Reti Opening, Anglo-Slav Variation, London Defensive System",,621,A12,3/19/17,2204,2228,29.30%,32.40%,38.30%,1.Nf3 d5 2.c4 c6 3.b3 Nf6 4.g3 Bf5
"Reti Opening, Anglo-Slav Variation, New York System",,656,A12,4/21/17,2218,2194,27.40%,31.10%,41.50%,1.Nf3 d5 2.c4 c6 3.b3 Nf6 4.Bb2 Bf5
"Reti Opening, Anglo-Slav Variation, Torre System",,459,A12,4/22/17,2317,2312,33.10%,38.10%,28.80%,1.Nf3 d5 2.c4 c6 3.b3 Nf6 4.g3 Bg4
"Reti Opening, General",,3436,A09,4/22/17,2359,2339,42.40%,34.90%,22.60%,1.Nf3 d5 2.c4
"Reti Opening, Reti Gambit",,1089,A09,4/19/17,2244,2291,22.90%,34.50%,42.60%,1.Nf3 d5 2.c4 dxc4
"Reti Opening, Reversed Blumenfeld Gambit",,173,A09,4/23/17,2334,2282,46.80%,24.30%,28.90%,1.Nf3 d5 2.c4 d4 3.e3 c5 4.b4
Rubinstein Opening,,1330,D05,4/22/17,2185,2162,41.60%,27.50%,30.80%,1.d4 d5 2.Nf3 Nf6 3.e3 e6 4.Bd3 c5 5.b3
"Rubinstein Opening, Bogoljubow Defense",,429,D05,4/19/17,2260,2278,33.80%,30.30%,35.90%,1.d4 d5 2.Nf3 Nf6 3.e3 e6 4.Bd3 c5 5.b3 Nc6 6.Bb2 Bd6 7.O-O O-O
"Rubinstein Opening, Classical Defense",,258,D05,4/11/17,2213,2238,27.10%,31.80%,41.10%,1.d4 d5 2.Nf3 Nf6 3.e3 e6 4.Bd3 c5 5.b3 Nc6 6.Bb2 Be7 7.O-O O-O
"Russian Game, Classical Attack",,1406,C42,4/22/17,2275,2229,42.00%,37.60%,20.30%,1.e4 e5 2.Nf3 Nf6 3.Nxe5 d6 4.Nf3 Nxe4 5.d4
"Russian Game, Classical Attack, Berger Variation",,199,C42,3/25/17,2249,2279,37.20%,25.60%,37.20%,1.e4 e5 2.Nf3 Nf6 3.Nxe5 d6 4.Nf3 Nxe4 5.d4 d5 6.Bd3 Be7 7.O-O Nc6 8.Re1 Bg4 9.c3 f5 10.Nbd2
"Russian Game, Classical Attack, Chigorin Variation",,768,C42,4/13/17,2427,2383,39.10%,40.80%,20.20%,1.e4 e5 2.Nf3 Nf6 3.Nxe5 d6 4.Nf3 Nxe4 5.d4 d5 6.Bd3 Be7 7.O-O Nc6 8.Re1
"Russian Game, Classical Attack, Chigorin Variation, Browne Attack",,243,C42,3/18/17,2422,2365,35.40%,48.60%,16.10%,1.e4 e5 2.Nf3 Nf6 3.Nxe5 d6 4.Nf3 Nxe4 5.d4 d5 6.Bd3 Be7 7.O-O Nc6 8.c4 Nb4 9.cxd5
"Russian Game, Classical Attack, Chigorin Variation, Main Line",,1376,C42,4/23/17,2480,2441,34.60%,51.50%,13.90%,1.e4 e5 2.Nf3 Nf6 3.Nxe5 d6 4.Nf3 Nxe4 5.d4 d5 6.Bd3 Be7 7.O-O Nc6 8.c4 Nb4 9.Be2
"Russian Game, Classical Attack, Jaenisch Variation",,547,C42,3/26/17,2431,2376,41.30%,40.80%,17.90%,1.e4 e5 2.Nf3 Nf6 3.Nxe5 d6 4.Nf3 Nxe4 5.d4 d5 6.Bd3 Be7 7.O-O Nc6 8.c4
"Russian Game, Classical Attack, Marshall Variation",,481,C42,3/28/17,2185,2206,26.60%,32.40%,41.00%,1.e4 e5 2.Nf3 Nf6 3.Nxe5 d6 4.Nf3 Nxe4 5.d4 d5 6.Bd3 Bd6
